SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2018,08,22,41006070,4416,Physiological,DashAlgorithm,0,40 Yard Dash Test Detected - Activity 0.37g
0,2018,08,22,41016068,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41017070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41018068,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41019069,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41020069,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41021066,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41022071,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41023066,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41025069,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41026070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41027069,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41028068,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41029067,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41029567,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41029568,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41030068,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41030193,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41030194,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41030568,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41030569,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41031069,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41031069,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,08,22,41031070,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41031194,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41031195,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41031569,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41031570,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41031694,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41031695,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41032069,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41033034,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41033070,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,22,41034053,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41034069,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,08,22,41034617,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41034713,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41036647,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41041070,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,22,41044886,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41045070,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,08,22,41046438,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41048070,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,22,41063070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41064070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41065070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41066070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41067070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41068070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41069070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41070070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41071070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41072070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41073068,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41073068,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,08,22,41073069,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41073443,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41073444,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41073568,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41073569,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41074070,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41074698,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41075070,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,22,41080398,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41081070,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,08,22,41082174,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41083070,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,22,41091070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41092070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41093070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41094070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41095070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41096070,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41096070,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,08,22,41096070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41097118,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41098070,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,22,41110738,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41111070,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,08,22,41114134,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41115070,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,22,41116857,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41117069,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,08,22,41117070,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41121070,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,22,41157070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41167070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41173070,4416,Physiological,DashAlgorithm,0,40 Yard Dash Test Detected - Activity 1.24g
0,2018,08,22,41182070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41188070,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,08,22,41189070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41190570,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41190571,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41191570,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41191571,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41192070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41192570,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41192571,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41193070,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,08,22,41193070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41195071,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41196071,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41197070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41198071,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41199240,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41200070,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,08,22,41200094,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41200610,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41202265,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41203068,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41204077,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41205069,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,22,41205109,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41206068,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,08,22,41206332,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41211070,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,22,41226834,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41227068,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,08,22,41228284,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41229071,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,22,41234070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41235070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41236070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41237070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41238070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41239070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41240070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41241070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41242070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41243070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41244070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41245070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41246070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41247070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41248070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41249068,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41250069,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41251070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41252070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41253070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41254070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41255070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41256070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41257070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41258070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41259071,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41260070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41261070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41262068,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41263071,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41264071,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41265070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41266070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41267071,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41268071,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41269070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41270068,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41271070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41272070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41273071,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41281070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41282070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41287070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41288070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41289069,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41290070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41291070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41292070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41292445,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41292446,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41292570,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41292571,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41293068,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41293568,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41293569,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41294070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41295070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41296066,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41297069,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41318068,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41319071,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41320068,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41321070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41322068,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41323070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41324070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41325068,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41326070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41327071,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41328070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41329070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41330070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41331070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41332070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41333070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41334070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41335070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41336069,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41351219,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41351279,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41351975,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41352071,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,08,22,41352407,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41352791,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41353271,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41353619,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41353967,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41354070,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,22,41354422,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41354890,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41355286,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41355682,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41356138,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41356474,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41356954,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41357038,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41357698,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,41358070,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,08,22,41359068,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,41361070,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,22,41361070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41362070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41363070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41364070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,41365070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,41489070,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,08,22,43287070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,43288070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,43289070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,43290070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,43291070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,43292070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,43293070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,43294070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,43295070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,43296070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,43297070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,43298070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,43299070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,43300070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,43658070,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,08,22,43658070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,43659070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
